-0.0096,0.0000
0.0096,0.0000
-0.0160,0.0000
0.0160,0.0000
0.0064,0.0000
-0.0287,0.0000
-0.0096,0.0000
0.0096,0.0000
-0.0287,0.0000
0.0064,0.0000
-0.0224,0.0000
0.0000,0.0000
-0.0319,0.0000
-0.0064,0.0000
-0.0128,0.0000
-0.0128,0.0000
-0.0064,0.0000
-0.0160,0.0000
0.0000,0.0000
-0.0256,0.0000
-0.0160,0.0000
-0.0128,0.0000
-0.0160,0.0000
-0.0128,0.0000
-0.0192,0.0000
0.0000,0.0000
-0.0224,0.0000
0.0096,0.0000
-0.0256,0.0000
0.0192,0.0000
-0.0032,0.0000
-0.0128,0.0000
-0.0287,0.0000
-0.0287,0.0000
-0.0032,0.0000
-0.0128,0.0000
0.0000,0.0000
0.0064,0.0000
-0.0128,0.0000
-0.0064,0.0000
-0.0096,0.0000
0.0000,0.0000
-0.0032,0.0000
-0.0160,0.0000
-0.0256,0.0000
-0.0064,0.0000
-0.0192,0.0000
-0.0128,0.0000
-0.0256,0.0000
-0.0160,0.0000
-0.0160,0.0000
-0.0256,0.0000
-0.0128,0.0000
0.0000,0.0000
-0.0096,0.0000
-0.0192,0.0000
0.0032,0.0000
-0.0160,0.0000
-0.0064,0.0000
-0.0160,0.0000
0.0064,0.0000
0.0128,0.0000
-0.0064,0.0000
-0.0064,0.0000
0.0032,0.0000
-0.0096,0.0000
-0.0224,0.0000
0.0128,0.0000
0.0000,0.0000
-0.0256,0.0000
-0.0256,0.0000
-0.0192,0.0000
0.0032,0.0000
-0.0160,0.0000
-0.0032,0.0000
-0.0287,0.0000
-0.0032,0.0000
-0.0160,0.0000
-0.0128,0.0000
0.0032,0.0000
-0.0160,0.0000
-0.0224,0.0000
-0.0096,0.0000
-0.0128,0.0000
-0.0096,0.0000
0.0000,0.0000
-0.0032,0.0000
-0.0096,0.0000
0.0000,0.0000
-0.0128,0.0000
-0.0192,0.0000
-0.0160,0.0000
-0.0032,0.0000
-0.0064,0.0000
-0.0160,0.0000
0.0096,0.0000
-0.0032,0.0000
0.0000,0.0000
-0.0128,0.0000
-0.0032,0.0148
-0.0128,0.0148
-0.0160,0.0149
-0.0064,0.0148
-0.0128,0.0148
-0.0160,0.0149
-0.0128,0.0146
-0.0256,0.0148
-0.0256,0.0150
0.0032,0.0147
-0.0032,0.0147
-0.0032,0.0146
0.0096,0.0146
-0.0256,0.0145
-0.0096,0.0145
-0.0096,0.0145
-0.0064,0.0144
-0.0096,0.0144
-0.0032,0.0143
0.0128,0.0144
-0.0064,0.0142
-0.0064,0.0141
0.0032,0.0141
0.0096,0.0140
0.0192,0.0141
-0.0160,0.0140
-0.0192,0.0142
0.0032,0.0140
-0.0064,0.0140
-0.0032,0.0137
-0.0096,0.0136
-0.0064,0.0136
-0.0160,0.0137
-0.0032,0.0134
-0.0032,0.0131
-0.0128,0.0131
-0.0032,0.0131
-0.0256,0.0133
-0.0128,0.0134
-0.0128,0.0134
0.0000,0.0133
-0.0160,0.0134
0.0032,0.0134
-0.0064,0.0134
0.0032,0.0133
-0.0032,0.0131
0.0032,0.0131
-0.0032,0.0129
0.0064,0.0129
-0.0032,0.0126
-0.0128,0.0126
0.0000,0.0125
-0.0064,0.0123
0.0000,0.0122
0.0064,0.0122
-0.0064,0.0122
-0.0192,0.0122
0.0000,0.0122
-0.0287,0.0124
0.0160,0.0125
-0.0160,0.0125
0.0032,0.0125
-0.0256,0.0127
-0.0160,0.0128
-0.0319,0.0131
0.0064,0.0132
-0.0032,0.0131
-0.0224,0.0131
-0.0032,0.0131
-0.0096,0.0131
-0.0256,0.0131
-0.0224,0.0130
-0.0128,0.0130
-0.0160,0.0131
0.0064,0.0130
0.0000,0.0130
-0.0128,0.0127
0.0064,0.0127
-0.0192,0.0128
-0.0192,0.0129
-0.0032,0.0129
-0.0128,0.0128
-0.0256,0.0129
-0.0032,0.0128
-0.0096,0.0128
-0.0128,0.0128
-0.0287,0.0132
-0.0160,0.0133
0.0032,0.0132
-0.0224,0.0134
0.0000,0.0133
-0.0128,0.0133
-0.0128,0.0132
-0.0128,0.0133
-0.0351,0.0137
-0.0064,0.0137
-0.0096,0.0137
-0.0160,0.0137
-0.0224,0.0139
-0.0128,0.0139
0.0032,0.0139
-0.0224,0.0140
-0.0192,0.0141
-0.0096,0.0141
0.0000,0.0140
-0.0032,0.0140
-0.0128,0.0140
0.0000,0.0137
-0.0224,0.0137
-0.0192,0.0138
-0.0160,0.0139
-0.0128,0.0139
-0.0064,0.0139
0.0032,0.0137
-0.0096,0.0137
-0.0224,0.0138
-0.0192,0.0140
0.0096,0.0140
-0.0128,0.0140
