0.1113
0.0938
0.0615
0.0088
-0.0176
-0.0439
-0.0381
-0.0498
-0.0527
-0.0264
-0.0439
-0.0322
-0.0117
-0.0176
-0.0205
-0.0029
-0.0234
-0.0146
0.0234
0.0146
0.0117
0.0293
0.0205
0.0000
0.0352
0.0234
0.0234
0.0176
0.0205
0.0205
-0.0029
-0.0088
0.0088
0.0117
-0.0029
0.0029
0.0000
-0.0176
-0.0146
-0.0059
-0.0088
-0.0234
-0.0527
-0.1084
-0.1201
-0.1641
-0.1494
-0.1670
-0.1670
-0.1523
-0.1348
-0.1377
-0.0967
-0.0908
-0.0967
-0.1172
-0.0820
-0.0762
-0.0703
-0.0615
-0.0527
-0.0410
-0.0352
-0.0234
-0.0439
-0.0938
0.1641
0.3867
0.1377
-0.0703
-0.0732
-0.0146
0.0029
0.0000
0.0059
0.0176
0.0205
0.0352
0.0264
0.0352
0.0498
0.0674
0.0557
0.0674
0.0820
0.0820
0.0850
0.1055
0.0967
0.1113
0.1025
0.1113
0.0732
0.0264
-0.0234
-0.0820
-0.0820
-0.0996
-0.0908
-0.0732
-0.0908
-0.0762
-0.0791
-0.0674
-0.0586
-0.0293
-0.0117
-0.0205
-0.0176
-0.0176
-0.0205
-0.0117
0.0029
-0.0029
-0.0029
0.0029
0.0000
0.0176
0.0264
0.0146
0.0117
0.0205
0.0352
0.0322
0.0146
0.0000
-0.0059
-0.0264
-0.0205
-0.0117
-0.0205
-0.0029
-0.0059
-0.0029
-0.0146
-0.0176
-0.0176
-0.0293
-0.0352
-0.0264
-0.0117
0.0088
0.0410
0.0469
0.0469
0.0234
0.0352
0.0234
0.0264
0.0352
0.0117
0.0293
0.0439
0.0264
0.0352
-0.0059
-0.0674
0.1494
0.4775
0.3164
-0.0381
-0.0352
0.0205
0.0322
0.0293
0.0938
0.1143
0.0879
0.0762
0.0322
0.0117
-0.0205
-0.0469
-0.0674
-0.0674
-0.0732
-0.0410
-0.0293
-0.0146
0.0293
0.0439
0.0615
0.0703
0.0381
0.0029
-0.0439
-0.0527
